candidate,weight_value,support_pct,date
Trump,6.214608098422191,38,7/17/24
Trump,6.214608098422191,38,7/17/24
Trump,6.214608098422191,37,7/17/24
Trump,6.684611727667927,47.2,7/16/24
Harris,6.684611727667927,36.7,7/16/24
Trump,6.684611727667927,47.1,7/16/24
Trump,6.899723107284872,43,7/16/24
Trump,7.091742115095153,39,7/16/24
Trump,7.091742115095153,36,7/16/24
Trump,6.899723107284872,40,7/16/24
Harris,7.091742115095153,39,7/16/24
Trump,7.091742115095153,40,7/16/24
Harris,6.899723107284872,44,7/16/24
Trump,6.899723107284872,44,7/16/24
Trump,7.600902459542082,46.2,7/16/24
Trump,7.600902459542082,43.8,7/16/24
Trump,6.907755278982137,46.9,7/16/24
Trump,6.907755278982137,45.6,7/16/24
Trump,6.907755278982137,47.3,7/16/24
Trump,6.907755278982137,43.7,7/16/24
Trump,6.907755278982137,45.1,7/16/24
Trump,6.907755278982137,42.6,7/16/24
Trump,6.907755278982137,45.6,7/16/24
Trump,6.907755278982137,42.9,7/16/24
Trump,6.907755278982137,47.7,7/16/24
Trump,6.907755278982137,47,7/16/24
Trump,6.907755278982137,47.6,7/16/24
Trump,6.907755278982137,45.9,7/16/24
Trump,6.907755278982137,47.6,7/16/24
Trump,6.907755278982137,45.5,7/16/24
Trump,6.684611727667927,49.7,7/16/24
Harris,6.684611727667927,39,7/16/24
Trump,6.684611727667927,49.3,7/16/24
Trump,6.684611727667927,49,7/16/24
Harris,6.684611727667927,40,7/16/24
Trump,6.684611727667927,47,7/16/24
Trump,6.684611727667927,49,7/16/24
Harris,6.684611727667927,40,7/16/24
Trump,6.684611727667927,50,7/16/24
Trump,6.684611727667927,49,7/16/24
Harris,6.684611727667927,42,7/16/24
Trump,6.684611727667927,48,7/16/24
Trump,8.294049640102028,45,7/16/24
Trump,7.247080584585756,43,7/16/24
Harris,7.247080584585756,39,7/16/24
Trump,7.247080584585756,44,7/16/24
Trump,6.284134161070802,46,7/16/24
Harris,6.284134161070802,44,7/16/24
Trump,6.284134161070802,46,7/16/24
Trump,6.2422232654551655,47,7/16/24
Harris,6.2422232654551655,48,7/16/24
Trump,6.2422232654551655,48,7/16/24
Trump,6.2766434893416445,46,7/16/24
Harris,6.2766434893416445,46,7/16/24
Trump,6.2766434893416445,46,7/16/24
Trump,7.623153068476902,46,7/15/24
Harris,7.623153068476902,45,7/15/24
Trump,7.623153068476902,46,7/15/24
Trump,7.8713112033234065,43,7/15/24
Trump,6.907755278982137,50.4,7/15/24
Trump,6.907755278982137,42.9,7/15/24
Harris,6.907755278982137,44.5,7/15/24
Trump,6.907755278982137,46.7,7/15/24
Trump,5.831882477283517,48,7/15/24
Trump,5.7430031878094825,49,7/15/24
Harris,5.831882477283517,42,7/15/24
Trump,5.831882477283517,47,7/15/24
Harris,5.7430031878094825,44,7/15/24
Trump,5.7430031878094825,49,7/15/24
Trump,5.831882477283517,42,7/15/24
Trump,5.7430031878094825,44,7/15/24
Harris,5.831882477283517,37,7/15/24
Trump,5.831882477283517,44,7/15/24
Harris,5.7430031878094825,38,7/15/24
Trump,5.7430031878094825,46,7/15/24
Trump,5.707110264748875,44,7/15/24
Trump,5.579729825986222,44,7/15/24
Harris,5.707110264748875,43,7/15/24
Trump,5.707110264748875,44,7/15/24
Harris,5.579729825986222,43,7/15/24
Trump,5.579729825986222,47,7/15/24
Trump,5.707110264748875,40,7/15/24
Trump,5.579729825986222,42,7/15/24
Harris,5.707110264748875,40,7/15/24
Trump,5.707110264748875,41,7/15/24
Harris,5.579729825986222,41,7/15/24
Trump,5.579729825986222,45,7/15/24
Trump,7.559038255443384,51,7/15/24
Trump,7.559038255443384,44,7/15/24
Trump,7.559038255443384,43,7/15/24
Harris,7.559038255443384,48,7/15/24
Trump,7.559038255443384,52,7/15/24
Trump,8.294049640102028,45,7/15/24
Trump,7.001245622069476,44,7/15/24
Harris,7.001245622069476,42,7/15/24
Trump,7.001245622069476,45,7/15/24
Trump,7.001245622069476,45,7/15/24
Trump,7.001245622069476,46,7/15/24
Trump,6.907755278982137,50.5,7/15/24
Trump,6.907755278982137,43.4,7/15/24
Trump,7.793999089503996,46.5,7/14/24
Trump,9.3350328159335,44,7/14/24
Trump,7.610357618312838,36,7/14/24
Trump,7.437206366871292,38.5,7/14/24
Trump,7.312553498102598,40.8,7/14/24
Harris,7.610357618312838,29.9,7/14/24
Trump,7.610357618312838,36.8,7/14/24
Harris,7.437206366871292,34.1,7/14/24
Trump,7.437206366871292,39.2,7/14/24
Harris,7.312553498102598,37.3,7/14/24
Trump,7.312553498102598,41.6,7/14/24
Trump,6.950814768442584,33,7/14/24
Harris,6.950814768442584,54,7/14/24
Trump,6.950814768442584,33,7/14/24
Trump,6.298949246855942,42,7/13/24
Trump,6.298949246855942,39,7/13/24
Trump,6.424869023905388,41,7/13/24
Harris,6.424869023905388,45,7/13/24
Trump,6.424869023905388,41,7/13/24
Harris,6.298949246855942,46,7/13/24
Trump,6.298949246855942,42,7/13/24
Trump,6.424869023905388,38,7/13/24
Harris,6.424869023905388,41,7/13/24
Trump,6.424869023905388,37,7/13/24
Harris,6.298949246855942,43,7/13/24
Trump,6.298949246855942,38,7/13/24
Trump,6.3080984415095305,49,7/13/24
Trump,6.461468176353717,46,7/13/24
Harris,6.461468176353717,42,7/13/24
Trump,6.461468176353717,46,7/13/24
Harris,6.3080984415095305,43,7/13/24
Trump,6.3080984415095305,49,7/13/24
Trump,6.461468176353717,43,7/13/24
Trump,6.3080984415095305,46,7/13/24
Harris,6.461468176353717,37,7/13/24
Trump,6.461468176353717,46,7/13/24
Harris,6.3080984415095305,38,7/13/24
Trump,6.3080984415095305,49,7/13/24
Trump,6.396929655216146,39,7/13/24
Trump,8.294049640102028,44,7/13/24
Trump,6.56244409369372,36,7/13/24
Harris,6.56244409369372,51,7/13/24
Trump,6.56244409369372,36,7/13/24
Trump,8.437283808187935,45.9,7/13/24
Trump,7.649692623711514,44,7/13/24
Harris,7.649692623711514,36,7/13/24
Trump,7.649692623711514,44,7/13/24
Trump,7.649692623711514,48,7/13/24
Trump,7.649692623711514,47,7/13/24
Harris,7.649692623711514,46,7/13/24
Trump,7.649692623711514,48,7/13/24
Trump,6.481577129276431,46,7/12/24
Trump,6.342121418721152,47,7/12/24
Harris,6.342121418721152,46,7/12/24
Trump,6.342121418721152,48,7/12/24
Trump,6.342121418721152,45,7/12/24
Trump,6.342121418721152,45,7/12/24
Trump,6.342121418721152,48,7/12/24
Trump,6.342121418721152,42,7/12/24
Trump,6.342121418721152,45,7/12/24
Trump,6.285998094508865,47,7/12/24
Harris,6.285998094508865,45,7/12/24
Trump,6.285998094508865,51,7/12/24
Trump,6.285998094508865,50,7/12/24
Trump,6.285998094508865,51,7/12/24
Trump,6.285998094508865,50,7/12/24
Trump,6.285998094508865,46,7/12/24
Trump,6.285998094508865,50,7/12/24
Trump,8.294049640102028,44,7/12/24
Trump,6.493753839851686,44,7/12/24
Trump,6.493753839851686,45,7/12/24
Trump,6.493753839851686,36,7/12/24
Trump,6.493753839851686,38,7/12/24
Harris,6.493753839851686,48,7/12/24
Trump,6.493753839851686,44,7/12/24
Harris,6.493753839851686,49,7/12/24
Trump,6.493753839851686,44,7/12/24
Harris,6.493753839851686,41,7/12/24
Trump,6.493753839851686,38,7/12/24
Harris,6.493753839851686,43,7/12/24
Trump,6.493753839851686,39,7/12/24
Trump,6.240275845170769,46,7/11/24
Trump,6.39024066706535,51,7/11/24
Harris,6.39024066706535,44,7/11/24
Trump,6.39024066706535,52,7/11/24
Trump,6.39024066706535,49,7/11/24
Trump,6.39024066706535,51,7/11/24
Trump,6.39024066706535,49,7/11/24
Trump,6.39024066706535,46,7/11/24
Trump,6.39024066706535,47,7/11/24
Trump,6.306275286948016,47,7/11/24
Harris,6.306275286948016,48,7/11/24
Trump,6.306275286948016,49,7/11/24
Trump,6.306275286948016,46,7/11/24
Trump,6.306275286948016,48,7/11/24
Trump,6.306275286948016,46,7/11/24
Trump,6.306275286948016,44,7/11/24
Trump,6.306275286948016,47,7/11/24
Trump,6.77078942390898,48,7/11/24
Trump,6.77078942390898,48,7/11/24
Trump,6.77078942390898,41,7/11/24
Trump,6.77078942390898,42,7/11/24
Harris,6.77078942390898,46,7/11/24
Trump,6.77078942390898,48,7/11/24
Harris,6.77078942390898,47,7/11/24
Trump,6.77078942390898,48,7/11/24
Harris,6.77078942390898,40,7/11/24
Trump,6.77078942390898,42,7/11/24
Harris,6.77078942390898,42,7/11/24
Trump,6.77078942390898,43,7/11/24
Trump,8.294049640102028,44,7/11/24
Trump,7.738488122494646,46,7/11/24
Trump,7.738488122494646,43,7/11/24
Harris,7.738488122494646,44,7/11/24
Trump,7.738488122494646,48,7/11/24
Trump,7.837948916025283,45,7/11/24
Trump,7.837948916025283,42,7/11/24
Harris,7.837948916025283,43,7/11/24
Trump,7.837948916025283,47,7/11/24
Trump,6.548219102762372,52,7/11/24
Trump,5.703782474656201,42,7/11/24
Trump,6.907755278982137,44,7/11/24
Harris,6.907755278982137,47,7/11/24
Trump,6.907755278982137,47,7/11/24
Trump,7.068172000388042,48,7/10/24
Trump,7.068172000388042,43,7/10/24
Harris,7.068172000388042,50,7/10/24
Trump,7.068172000388042,49,7/10/24
Trump,7.068172000388042,49,7/10/24
Trump,7.068172000388042,48,7/10/24
Trump,8.294049640102028,44,7/10/24
Trump,6.037870919922137,43,7/10/24
Trump,6.142037405587356,45,7/10/24
Trump,6.07073772800249,46,7/10/24
Trump,6.142037405587356,42,7/10/24
Trump,6.040254711277414,44,7/10/24
Trump,6.577861357721047,45,7/10/24
Trump,7.098375638590786,44,7/10/24
Trump,7.098375638590786,49,7/10/24
Harris,7.098375638590786,48,7/10/24
Trump,7.098375638590786,49,7/10/24
Trump,7.098375638590786,49,7/10/24
Trump,7.098375638590786,48,7/10/24
Trump,6.396929655216146,46,7/10/24
Trump,6.396929655216146,38,7/10/24
Harris,6.396929655216146,47,7/10/24
Trump,6.396929655216146,48,7/10/24
Trump,6.396929655216146,51.4,7/9/24
Trump,7.274479558773871,43,7/9/24
Harris,7.274479558773871,38,7/9/24
Trump,7.274479558773871,42,7/9/24
Trump,6.684611727667927,45,7/9/24
Trump,6.684611727667927,40,7/9/24
Harris,6.684611727667927,45,7/9/24
Trump,6.684611727667927,47,7/9/24
Trump,8.294049640102028,44,7/9/24
Trump,7.621195162809845,46,7/9/24
Trump,7.621195162809845,43,7/9/24
Harris,7.621195162809845,49,7/9/24
Trump,7.621195162809845,47,7/9/24
Trump,7.00397413672268,43,7/8/24
Harris,7.00397413672268,37,7/8/24
Trump,7.00397413672268,44,7/8/24
Trump,7.222566018822171,50.2,7/8/24
Trump,7.222566018822171,43.7,7/8/24
Harris,7.222566018822171,42.8,7/8/24
Trump,7.222566018822171,49,7/8/24
Trump,7.222566018822171,48.3,7/8/24
Trump,7.222566018822171,47.8,7/8/24
Trump,7.222566018822171,48.9,7/8/24
Trump,7.222566018822171,48,7/8/24
Trump,7.222566018822171,48.3,7/8/24
Trump,7.222566018822171,46.9,7/8/24
Trump,7.222566018822171,48.6,7/8/24
Trump,7.222566018822171,46.3,7/8/24
Trump,8.294049640102028,44,7/8/24
Trump,6.398594934535208,48,7/8/24
Trump,6.398594934535208,41,7/8/24
Trump,6.410174881966167,49,7/8/24
Trump,6.410174881966167,45,7/8/24
Trump,6.408528791059498,48,7/8/24
Trump,6.408528791059498,43,7/8/24
Trump,6.413458957167357,47,7/8/24
Trump,6.413458957167357,43,7/8/24
Trump,6.416732282512326,47,7/8/24
Trump,6.416732282512326,42,7/8/24
Trump,6.424869023905388,47,7/8/24
Trump,6.424869023905388,43,7/8/24
Trump,5.996452088619021,50,7/8/24
Trump,5.996452088619021,45,7/8/24
Trump,7.681099001536359,43,7/7/24
Trump,9.33459133431404,44,7/7/24
Trump,8.952734767106872,44,7/7/24
Trump,8.952734767106872,50,7/7/24
Trump,8.520388082312756,41,7/7/24
Trump,8.520388082312756,38,7/7/24
Trump,8.377241230988792,42,7/7/24
Trump,8.377241230988792,39,7/7/24
Trump,8.294049640102028,44,7/6/24
Trump,6.907755278982137,43,7/6/24
Harris,6.907755278982137,42,7/6/24
Trump,6.907755278982137,41,7/6/24
Trump,6.907755278982137,40,7/6/24
Trump,6.907755278982137,40,7/6/24
Trump,6.907755278982137,41,7/6/24
Trump,8.294049640102028,44,7/5/24
Trump,6.660575149839686,45,7/5/24
Trump,6.660575149839686,48,7/5/24
Trump,6.542471960506805,39,7/5/24
Trump,6.542471960506805,43,7/5/24
Trump,6.543911845564792,39,7/5/24
Trump,6.543911845564792,44,7/5/24
Trump,8.294049640102028,44,7/4/24
Trump,6.672032945461067,44,7/4/24
Trump,6.672032945461067,47,7/4/24
Trump,6.54534966033442,42,7/4/24
Trump,6.54534966033442,46,7/4/24
Trump,6.113682179832232,45,7/4/24
Trump,6.113682179832232,48,7/4/24
Trump,6.677083461247136,44,7/4/24
Trump,6.677083461247136,51,7/4/24
Trump,8.73214326770192,34,7/4/24
Trump,6.907755278982137,43,7/3/24
Harris,6.907755278982137,38,7/3/24
Trump,6.907755278982137,49,7/3/24
Trump,6.907755278982137,47,7/3/24
Trump,8.294049640102028,44,7/3/24
Trump,7.633853559681768,41,7/3/24
Trump,7.633853559681768,46,7/3/24
Harris,7.633853559681768,46,7/3/24
Trump,7.633853559681768,46,7/3/24
Trump,6.695798917058491,39,7/3/24
Trump,6.626717749249025,38.6,7/3/24
Trump,6.79346613258001,40,7/2/24
Trump,6.79346613258001,39,7/2/24
Harris,6.79346613258001,42,7/2/24
Trump,6.79346613258001,43,7/2/24
Trump,6.79346613258001,40,7/2/24
Trump,6.79346613258001,41,7/2/24
Trump,6.79346613258001,40,7/2/24
Trump,6.79346613258001,42,7/2/24
Trump,6.975413927455952,36,7/2/24
Harris,6.975413927455952,38,7/2/24
Trump,6.975413927455952,39,7/2/24
Trump,6.975413927455952,35,7/2/24
Trump,6.975413927455952,38,7/2/24
Trump,6.975413927455952,37,7/2/24
Trump,6.975413927455952,38,7/2/24
Trump,6.975413927455952,37,7/2/24
Trump,7.313220387090301,43.5,7/2/24
Trump,7.313220387090301,48.2,7/2/24
Trump,7.238496840894365,42,7/2/24
Trump,6.194405391104672,44,7/2/24
Trump,6.907755278982137,48,7/2/24
Trump,6.907755278982137,47,7/2/24
Trump,6.907755278982137,45,7/2/24
Trump,6.907755278982137,46,7/2/24
Trump,6.907755278982137,47,7/2/24
Trump,6.907755278982137,47,7/2/24
Trump,8.294049640102028,44,7/2/24
Trump,7.313220387090301,48,7/2/24
Trump,7.313220387090301,42,7/2/24
Trump,7.942717540573791,50,7/2/24
Trump,7.942717540573791,44,7/2/24
Trump,7.3343293503005365,49,7/2/24
Trump,7.3343293503005365,40,7/2/24
Trump,7.3343293503005365,49,7/2/24
Trump,7.3343293503005365,42,7/2/24
Trump,6.396929655216146,44,7/2/24
Trump,6.396929655216146,50,7/2/24
Trump,7.13966033596492,30,7/2/24
Trump,6.45833828334479,49,7/1/24
Trump,6.369900982828227,45,7/1/24
Trump,6.345636360828596,56,7/1/24
Trump,6.398594934535208,47,7/1/24
Trump,6.415096959171596,51,7/1/24
Trump,6.511745329644728,48,7/1/24
Trump,6.3784261836515865,49,7/1/24
Trump,6.385194398997726,49,7/1/24
Trump,8.294049640102028,44,7/1/24
Trump,7.069874128458572,44,7/1/24
Trump,7.069874128458572,45,7/1/24
Harris,7.069874128458572,45,7/1/24
Trump,7.069874128458572,47,7/1/24
Trump,6.705639094860003,49,7/1/24
Trump,6.705639094860003,42,7/1/24
Trump,7.302496423727326,49,7/1/24
Trump,7.049254841255837,55,7/1/24
Trump,6.8690144506657065,58,7/1/24
Trump,6.8679744089702925,44,6/30/24
Trump,6.767343125265392,46,6/30/24
Trump,6.8679744089702925,41,6/30/24
Trump,6.767343125265392,42,6/30/24
Trump,9.276034475171546,44,6/30/24
Trump,7.644919344958857,52,6/30/24
Trump,7.644919344958857,46,6/30/24
Trump,7.644919344958857,43,6/30/24
Trump,6.907755278982137,41.4,6/30/24
Trump,7.149916836132109,49,6/30/24
Trump,7.149916836132109,41,6/30/24
Harris,7.149916836132109,45,6/30/24
Trump,7.149916836132109,47,6/30/24
Trump,7.149916836132109,48,6/30/24
Trump,7.149916836132109,47,6/30/24
Trump,7.149916836132109,47,6/30/24
Trump,7.313220387090301,52,6/30/24
Trump,7.313220387090301,43,6/30/24
Trump,7.313220387090301,42,6/30/24
Harris,7.313220387090301,47,6/30/24
Trump,7.313220387090301,53,6/30/24
Harris,7.313220387090301,40,6/30/24
Trump,7.313220387090301,43,6/30/24
Harris,7.313220387090301,38,6/30/24
Trump,7.313220387090301,43,6/30/24
Trump,6.608000625296087,46,6/30/24
Trump,6.333279628139691,45,6/30/24
Trump,6.198478716492308,48,6/30/24
Trump,6.914730892718563,37.3,6/30/24
Trump,6.709304340258298,39.3,6/30/24
Trump,6.583409222158765,41.6,6/30/24
Trump,7.465082736399547,44,6/29/24
Trump,6.9363427358340495,44.3,6/29/24
Trump,8.294049640102028,44,6/29/24
Trump,7.747164966520335,45,6/28/24
Trump,7.643003635560718,44,6/28/24
Trump,6.918695219020472,48,6/28/24
Harris,6.918695219020472,45,6/28/24
Trump,6.918695219020472,48,6/28/24
Trump,6.918695219020472,46,6/28/24
Trump,6.918695219020472,47,6/28/24
Trump,6.918695219020472,46,6/28/24
Trump,6.918695219020472,47,6/28/24
Trump,6.918695219020472,46,6/28/24
Trump,6.918695219020472,46,6/28/24
Trump,6.918695219020472,46,6/28/24
Trump,6.734591659972948,45,6/28/24
Trump,6.684611727667927,48.3,6/28/24
Trump,6.684611727667927,42.4,6/28/24
Trump,7.3987862754199485,45.5,6/28/24
Trump,7.126087273299125,41,6/28/24
Trump,7.126087273299125,39,6/28/24
Trump,8.294049640102028,44,6/28/24
Trump,6.396929655216146,44,6/27/24
Trump,6.396929655216146,41,6/27/24
Trump,6.697034247666484,41,6/27/24
Trump,6.396929655216146,45,6/27/24
Trump,6.396929655216146,52,6/27/24
Trump,8.294049640102028,44,6/27/24
Trump,NA,42,6/27/24
Trump,8.550434525196039,40,6/27/24
Trump,8.550434525196039,37,6/27/24
Trump,8.310660905907225,41,6/27/24
Trump,8.310660905907225,38,6/27/24
Trump,8.294049640102028,43,6/26/24
Trump,6.47543271670409,51.1,6/26/24
Trump,6.396929655216146,49,6/26/24
Trump,6.396929655216146,42,6/26/24
Trump,8.898365606955357,36,6/26/24
Trump,7.2485040723706105,42,6/25/24
Trump,8.294049640102028,44,6/25/24
Trump,7.111512116496157,48,6/25/24
Trump,7.111512116496157,48,6/25/24
Trump,7.111512116496157,39,6/25/24
Trump,7.111512116496157,40,6/25/24
Trump,6.777646593635117,41,6/24/24
Trump,6.777646593635117,38,6/24/24
Trump,8.294049640102028,44,6/24/24
Trump,7.247792581767846,49,6/24/24
Trump,7.247792581767846,43,6/24/24
Trump,7.600902459542082,45.7,6/24/24
Trump,7.463936604468925,47.3,6/24/24
Trump,7.600902459542082,40.3,6/24/24
Trump,7.463936604468925,42.2,6/24/24
Trump,6.396929655216146,47,6/24/24
Trump,6.396929655216146,42,6/24/24
Trump,6.907755278982137,46,6/24/24
Harris,6.907755278982137,42,6/24/24
Trump,6.907755278982137,47,6/24/24
Trump,6.907755278982137,39,6/24/24
Trump,6.684611727667927,36,6/24/24
Trump,6.684611727667927,40,6/24/24
Trump,7.919356190660617,41.9,6/24/24
Trump,9.226115291091546,44,6/23/24
Trump,8.294049640102028,44,6/22/24
Trump,8.294049640102028,44,6/21/24
Trump,7.537962659768208,50,6/21/24
Trump,7.615298339825815,51.6,6/21/24
Trump,7.692569648067906,43.7,6/21/24
Trump,6.453624998892692,30,6/20/24
Trump,8.294049640102028,44,6/20/24
Trump,6.396929655216146,48,6/20/24
Trump,6.396929655216146,42,6/20/24
Trump,6.90975328164481,46,6/20/24
Trump,6.769641976852503,50,6/20/24
Trump,6.664409020350408,49,6/20/24
Trump,6.769641976852503,43,6/20/24
Trump,6.664409020350408,44,6/20/24
Trump,6.907755278982137,42.7,6/20/24
Trump,7.042286171939743,46,6/20/24
Trump,6.836259277277067,48,6/20/24
Trump,7.042286171939743,46,6/20/24
Trump,6.836259277277067,47,6/20/24
Trump,6.476972362889683,47,6/20/24
Trump,6.476972362889683,45,6/20/24
Trump,6.476972362889683,43,6/20/24
Trump,6.476972362889683,40,6/20/24
Trump,6.476972362889683,45,6/20/24
Trump,6.907755278982137,56.7,6/19/24
Trump,6.907755278982137,50.4,6/19/24
Trump,8.294049640102028,44,6/19/24
Trump,6.214608098422191,62,6/19/24
Trump,6.684611727667927,44,6/19/24
Trump,7.241366283322318,42,6/18/24
Trump,8.294049640102028,44,6/18/24
Trump,7.608374474380783,45,6/18/24
Trump,6.907755278982137,52,6/18/24
Trump,6.907755278982137,42.7,6/18/24
Trump,6.907755278982137,49.7,6/18/24
Trump,6.907755278982137,42.1,6/18/24
Trump,6.907755278982137,50.7,6/18/24
Trump,6.907755278982137,44,6/18/24
Trump,6.907755278982137,49,6/18/24
Trump,6.907755278982137,41.6,6/18/24
Trump,6.907755278982137,51.1,6/18/24
Trump,6.907755278982137,44.8,6/18/24
Trump,6.907755278982137,51.3,6/18/24
Trump,6.907755278982137,43.8,6/18/24
Trump,6.907755278982137,52.3,6/18/24
Trump,6.907755278982137,44.9,6/18/24
Trump,6.396929655216146,48,6/18/24
Trump,6.396929655216146,44,6/18/24
Trump,7.045776576879511,41,6/17/24
Trump,8.294049640102028,43,6/17/24
Trump,6.9985096422506015,42,6/17/24
Trump,6.9985096422506015,48,6/17/24
Trump,6.690842277418564,39,6/17/24
Trump,7.600902459542082,42,6/17/24
Trump,9.223454011121566,43,6/16/24
Trump,6.439350371100098,41,6/16/24
Trump,8.294049640102028,43,6/15/24
Trump,6.318968113746434,41,6/14/24
Trump,8.294049640102028,43,6/14/24
Trump,6.918695219020472,39,6/14/24
Trump,6.448889394146858,50,6/14/24
Trump,7.27931883541462,33,6/14/24
Trump,8.294049640102028,43,6/13/24
Trump,6.214608098422191,57,6/13/24
Trump,6.835184586147301,41,6/12/24
Trump,7.020190708311925,36,6/12/24
Trump,7.020190708311925,33,6/12/24
Trump,6.835184586147301,38,6/12/24
Trump,6.7464121285733745,41,6/12/24
Trump,7.039660349862076,40,6/12/24
Trump,6.920671504248683,47,6/12/24
Trump,6.920671504248683,43,6/12/24
Trump,8.294049640102028,44,6/12/24
Trump,7.076653815443951,49,6/12/24
Trump,7.076653815443951,42,6/12/24
Trump,7.243512974665482,42,6/11/24
Trump,6.396929655216146,41,6/11/24
Trump,6.396929655216146,44,6/11/24
Trump,6.396929655216146,47,6/11/24
Trump,8.294049640102028,44,6/11/24
Trump,7.038783541388542,45,6/11/24
Trump,6.063785208687608,40,6/11/24
Trump,6.068425588244111,43,6/11/24
Trump,6.154858094016418,44,6/11/24
Trump,6.386879319362645,37,6/11/24
Trump,6.280395838960195,43,6/11/24
Trump,6.1224928095143865,44,6/11/24
Trump,6.396929655216146,48,6/11/24
Trump,6.396929655216146,45,6/11/24
Trump,8.294049640102028,44,6/10/24
Trump,6.93828448401696,33,6/10/24
Trump,6.214608098422191,44,6/10/24
Trump,6.78332520060396,46,6/9/24
Trump,6.647688373563329,49,6/9/24
Trump,6.78332520060396,43,6/9/24
Trump,6.647688373563329,45,6/9/24
Trump,9.23600811872476,43,6/9/24
Trump,7.613818684808629,36.4,6/9/24
Trump,7.393263094763838,40.3,6/9/24
Trump,7.260522598089852,42.2,6/9/24
Trump,6.956545443151569,46,6/9/24
Trump,7.090076835776092,43,6/9/24
Trump,7.090076835776092,46,6/9/24
Trump,8.294049640102028,44,6/8/24
Trump,7.214504414151143,50,6/7/24
Trump,8.294049640102028,44,6/7/24
Trump,6.75343791859778,57,6/7/24
Trump,6.75343791859778,49,6/7/24
Trump,8.294049640102028,44,6/6/24
Trump,7.313220387090301,46.5,6/6/24
Trump,7.313220387090301,41.2,6/6/24
Trump,7.122059881629142,44,6/6/24
Trump,7.122059881629142,43,6/6/24
Trump,7.036148493750536,48,6/6/24
Trump,7.074116816197362,47,6/6/24
Trump,8.006367567650246,43,6/6/24
Trump,6.907755278982137,49.8,6/5/24
Trump,6.907755278982137,44.4,6/5/24
Trump,6.684611727667927,40.6,6/5/24
Trump,8.294049640102028,44,6/5/24
Trump,6.214608098422191,54,6/5/24
Trump,6.396929655216146,42,6/5/24
Trump,6.139884552226255,55,6/4/24
Trump,7.356279876550748,42,6/4/24
Trump,8.294049640102028,44,6/4/24
Trump,6.396929655216146,45,6/4/24
Trump,6.396929655216146,50,6/4/24
Trump,7.421177528595393,51.9,6/4/24
Trump,7.4815557019095165,45.4,6/4/24
Trump,6.565264970035361,48.2,6/3/24
Trump,6.565264970035361,46.3,6/3/24
Trump,7.009408932708637,48,6/3/24
Trump,7.009408932708637,41,6/3/24
Trump,6.980075940561763,50,6/3/24
Trump,6.980075940561763,47,6/3/24
Trump,6.974478911025045,50,6/3/24
Trump,6.974478911025045,45,6/3/24
Trump,6.9985096422506015,51,6/3/24
Trump,6.9985096422506015,46,6/3/24
Trump,8.294049640102028,44,6/3/24
Trump,7.194436851100335,48,6/3/24
Trump,7.0925737159746784,49,6/3/24
Trump,7.0925737159746784,43,6/3/24
Trump,6.699500340161678,40,6/3/24
Trump,6.699500340161678,44,6/3/24
Trump,9.249945626568541,44,6/2/24
Trump,6.396929655216146,49,6/2/24
Trump,6.396929655216146,44,6/2/24
Trump,7.001245622069476,31,6/2/24
Trump,8.294049640102028,44,6/1/24
Trump,7.696212639346407,44,5/31/24
Trump,7.666221925662725,39,5/31/24
Trump,7.846198815497425,36,5/31/24
Trump,7.666221925662725,37,5/31/24
Trump,7.846198815497425,33,5/31/24
Trump,6.913737350659685,51,5/31/24
Trump,6.913737350659685,43,5/31/24
Trump,6.582025138892826,45,5/31/24
Trump,6.455198563340122,46,5/31/24
Trump,6.582025138892826,39,5/31/24
Trump,6.455198563340122,43,5/31/24
Trump,6.915723448631314,45,5/31/24
Trump,6.827629234502852,47,5/31/24
Trump,6.915723448631314,39,5/31/24
Trump,6.827629234502852,42,5/31/24
Trump,5.823045895483019,38,5/31/24
Trump,5.66988092298052,41,5/31/24
Trump,5.823045895483019,31,5/31/24
Trump,5.66988092298052,35,5/31/24
Trump,8.681520484837913,34,5/31/24
Trump,7.423568444259167,41,5/31/24
Trump,7.423568444259167,38,5/31/24
Trump,8.294049640102028,45,5/31/24
Trump,8.294049640102028,45,5/30/24
Trump,6.551080335043404,27,5/30/24
Trump,9.21283725217477,39,5/30/24
Trump,9.21283725217477,35,5/30/24
Trump,9.006141236662911,39,5/30/24
Trump,9.006141236662911,36,5/30/24
Trump,6.907755278982137,37.6,5/29/24
Trump,6.907755278982137,44.8,5/29/24
Trump,6.687108607866515,54,5/29/24
Trump,6.687108607866515,48,5/29/24
Trump,8.293049139768444,45,5/29/24
Trump,8.294049640102028,44,5/29/24
Trump,9.27995971385624,44,5/28/24
Trump,7.344072850573066,41,5/28/24
Trump,8.294049640102028,44,5/27/24
Trump,6.907755278982137,41,5/27/24
Trump,6.78332520060396,43,5/26/24
Trump,6.78332520060396,39,5/26/24
Trump,8.294049640102028,44,5/26/24
Trump,8.294049640102028,44,5/25/24
Trump,6.398594934535208,40,5/25/24
Trump,6.398594934535208,47,5/25/24
Trump,8.294049640102028,44,5/24/24
Trump,7.003065458786462,50.1,5/23/24
Trump,7.003065458786462,43.8,5/23/24
Trump,6.907755278982137,46,5/23/24
Trump,6.907755278982137,42,5/23/24
Trump,7.022868086082641,48,5/23/24
Trump,7.022868086082641,44,5/23/24
Trump,8.294049640102028,44,5/23/24
Trump,8.294049640102028,44,5/22/24
